sampling_date,plant_id,Peletizadora,sampling_hash,product_name,product_code,Turno,batch,Durabilidad,fines,Presión,Carga,Temp Acondicionamiento,Temp Enfriamiento,Hum Acondicionamiento,Hum Enfriamiento,Temp Ambiente,Hum Ambiente,observations,Matriz Dado,time,mixing_humidity,product_humidity,product_temperature,sampled_by,type_1,retention_time,type_2,efficiency,quantity,company_name,source_file,Delta Temp,Eficiencia Acondicionador,delta_temp_group,"product_code,Producto",Estructura Dieta,Amp
2024-01-09,18,2,d4515ebcb83ef5bedfd20c42f84a1ed6,levante,601-562,2,9909.0,92.6,7.4,18.0,79.0,80.0,30.0,14.13,10.87,30.6,47.0,amp 109,mt 03,19:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,5.7,<0,"601-562,levante",Levante,109.0
2024-01-09,18,1,0751c848a93cc113850dd4b92b8be5ac,levante,601-562,2,9909.0,99.5,0.5,18.0,40.0,76.0,32.2,14.68,12.21,37.5,32.0,amp 107,mt 02,16:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-5.3,5.2,<0,"601-562,levante",Levante,107.0
2024-01-09,18,2,f2274c23c41973ff50dc6b08b95b87e4,ceba nutritec,703-169,2,9910.0,98.3,1.7,18.0,70.0,80.0,32.1,15.28,12.18,30.3,47.0,amp 118,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.8,5.2,1-2,"703-169,ceba nutritec",Finalizadores,118.0
2024-01-09,18,1,ca0f8aa482e39577f98c958044b2cb65,ceba nutritec,703-169,2,9910.0,99.2,0.8,18.0,40.0,76.0,29.5,15.3,12.59,34.1,35.0,amp 114,mt 02,19:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.6,5.0,<0,"703-169,ceba nutritec",Finalizadores,114.0
2024-01-09,18,2,5e9228e70cac45bef8553a4735d363ed,ceba 1,703-177,3,9911.0,98.5,1.5,18.0,76.0,78.0,29.9,14.1,11.79,36.1,42.0,amp 110-104,mt 03,12:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-6.2,5.5,<0,"703-177,ceba 1",Finalizadores,110.0
2024-01-09,18,1,c780baf2ec68f56c3a55c36066c981c2,ceba 1,703-177,3,9911.0,99.7,0.3,18.0,39.0,80.0,31.2,12.94,11.38,35.3,43.0,amp 114,mt 02,11:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.1,6.2,<0,"703-177,ceba 1",Finalizadores,114.0
2024-01-09,18,2,59d022ba0e86cc22ebf25b7220febeac,ceba 3 nutritec,703-181,3,9912.0,97.8,2.2,18.0,75.0,80.0,31.6,13.43,12.46,30.2,48.0,amp 116-109,mt 03,04:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.4,6.0,1-2,"703-181,ceba 3 nutritec",Finalizadores,116.0
2024-01-09,18,1,bb118ed18f1fedf136e9deeb3df4f612,ceba 3 nutritec,703-181,3,9912.0,99.4,0.6,18.0,39.0,80.0,30.9,13.77,12.54,31.3,45.0,amp 118,mt 02,02:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.4,5.8,<0,"703-181,ceba 3 nutritec",Finalizadores,118.0
2024-01-10,18,1,67f339c60b5aec164740aad7f4740fa2,prelevante,610-596,1,9913.0,97.8,2.2,18.0,39.0,65.0,29.8,13.0,12.04,30.1,48.0,amp 118,mt 02,09:55:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.3,5.0,<0,"610-596,prelevante",Levante,118.0
2024-01-10,18,1,67f339c60b5aec164740aad7f4740fa2,prelevante,610-596,1,9913.0,97.8,2.2,18.0,39.0,65.0,29.8,13.0,12.04,30.1,48.0,amp 118,mt 02,09:55:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.3,5.0,<0,"610-596,levante",Levante,118.0
2024-01-10,18,2,826372b36dd7910d71b47cbc78c84d89,prelevante,610-596,1,9913.0,91.2,8.8,18.0,78.0,84.0,32.1,12.54,10.85,32.7,52.0,amp 103,mt 03,09:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,6.7,<0,"610-596,prelevante",Levante,103.0
2024-01-10,18,2,826372b36dd7910d71b47cbc78c84d89,prelevante,610-596,1,9913.0,91.2,8.8,18.0,78.0,84.0,32.1,12.54,10.85,32.7,52.0,amp 103,mt 03,09:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,6.7,<0,"610-596,levante",Levante,103.0
2024-01-10,18,2,986f2f838d6c4512ef1533aa93b8e0bd,prelevante,610-596,1,9914.0,94.8,5.2,18.0,78.0,82.0,30.5,12.71,10.64,33.2,53.0,amp 112,mt 03,07:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.7,6.5,<0,"610-596,prelevante",Levante,112.0
2024-01-10,18,2,986f2f838d6c4512ef1533aa93b8e0bd,prelevante,610-596,1,9914.0,94.8,5.2,18.0,78.0,82.0,30.5,12.71,10.64,33.2,53.0,amp 112,mt 03,07:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.7,6.5,<0,"610-596,levante",Levante,112.0
2024-01-10,18,1,9109a6f92f4ada3b13674e50b9419821,prelevante,610-596,1,9914.0,96.7,3.3,19.0,39.0,67.0,29.0,14.42,11.47,30.1,47.0,amp 115,mt 02,06:44:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.1,4.6,<0,"610-596,prelevante",Levante,115.0
2024-01-10,18,1,9109a6f92f4ada3b13674e50b9419821,prelevante,610-596,1,9914.0,96.7,3.3,19.0,39.0,67.0,29.0,14.42,11.47,30.1,47.0,amp 115,mt 02,06:44:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.1,4.6,<0,"610-596,levante",Levante,115.0
2024-01-10,18,1,3f1174c3e0321bffdf0b9991ab3974cf,hembras reemplazo,920-597,2,9915.0,99.8,0.2,18.0,40.0,77.0,32.5,13.54,10.36,38.3,31.0,amp 104,mt 02,16:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-5.8,5.7,<0,"920-597,hembras reemplazo",Levante,104.0
2024-01-10,18,1,82b2dfdf44176ce72b48ac98462d06c1,hembras reemplazo,920-597,1,9915.0,99.5,0.5,18.0,40.0,67.0,34.5,12.72,10.16,35.5,38.0,amp 98,mt 02,12:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.0,5.3,<0,"920-597,hembras reemplazo",Levante,98.0
2024-01-10,18,2,a71ef11bb301dd8157a916daf248becf,iniciacion 1,550-427,2,9917.0,95.3,4.7,18.0,78.0,82.0,32.6,12.71,11.02,30.5,45.0,amp 105,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.1,6.5,2-3,"550-427,iniciacion 1",Inicios,105.0
2024-01-10,18,1,655306421936666520722e3d0bd76ae8,iniciacion 1,550-427,2,9919.0,99.6,0.4,18.0,40.0,78.0,30.6,13.78,11.45,35.6,33.0,amp 104,mt 02,18:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-5.0,5.7,<0,"550-427,iniciacion 1",Inicios,104.0
2024-01-10,18,2,93517e6ea15bf6083041bfdd52f3c0d9,ceba 1.1 nutritec,703-170,2,9919.0,97.6,2.4,18.0,80.0,81.0,30.1,13.37,10.76,31.4,45.0,amp 118,mt 03,18:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.3,6.1,<0,"703-170,ceba 1.1 nutritec",Finalizadores,118.0
2024-01-11,18,2,8c52b68f2632d03f16fd22a07afac9fb,levante,601-562,2,9916.0,87.8,12.2,18.0,80.0,80.0,28.0,13.05,10.66,33.6,48.0,amp 111,mt 03,15:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-5.6,6.1,<0,"601-562,levante",Levante,111.0
2024-01-11,18,2,0f4c678442223c29826d1b69a27bdd95,levante,601-562,1,9916.0,94.8,5.2,14.0,78.0,82.0,32.3,13.02,11.56,30.9,50.0,amp 111,mt 03,12:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.4,6.3,1-2,"601-562,levante",Levante,111.0
2024-01-11,18,1,92cbbbe4b4447344b1796226c6b52a2d,levante,601-562,1,9916.0,98.5,1.5,19.0,39.0,70.0,29.8,14.84,12.23,31.6,48.0,amp 120,mt 02,09:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.8,4.7,<0,"601-562,levante",Levante,120.0
2024-01-11,18,2,ca6425d9f2c4192ba33ffb7bc6c47c63,iniciacion 1,550-427,1,9917.0,92.0,8.0,18.0,75.0,80.0,30.1,12.7,10.53,25.3,49.0,amp 105,mt 03,07:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.8,6.3,4-5,"550-427,iniciacion 1",Inicios,105.0
2024-01-11,18,1,e1771eeaf99f3431b87cd5ebc03bf474,prelevante,610-596,2,9920.0,99.1,0.9,18.0,40.0,78.0,31.9,15.16,12.92,35.9,34.0,amp 100,mt 02,17:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.0,5.1,<0,"610-596,prelevante",Levante,100.0
2024-01-11,18,1,e1771eeaf99f3431b87cd5ebc03bf474,prelevante,610-596,2,9920.0,99.1,0.9,18.0,40.0,78.0,31.9,15.16,12.92,35.9,34.0,amp 100,mt 02,17:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.0,5.1,<0,"610-596,levante",Levante,100.0
2024-01-11,18,2,15c68a05baf60ea44fcdeb05111311aa,prelevante,610-596,2,9920.0,96.9,3.1,18.0,80.0,80.0,32.6,14.42,12.14,34.2,47.0,amp 118,mt 03,16:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.6,5.5,<0,"610-596,prelevante",Levante,118.0
2024-01-11,18,2,15c68a05baf60ea44fcdeb05111311aa,prelevante,610-596,2,9920.0,96.9,3.1,18.0,80.0,80.0,32.6,14.42,12.14,34.2,47.0,amp 118,mt 03,16:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.6,5.5,<0,"610-596,levante",Levante,118.0
2024-01-11,18,2,9b591589536b6b156a60e50711c17e6d,ceba 1,703-177,2,9921.0,97.6,2.4,18.0,79.0,80.0,30.2,15.37,12.79,29.7,47.0,amp 116,mt 03,19:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.5,5.2,0-1,"703-177,ceba 1",Finalizadores,116.0
2024-01-11,18,1,29bd813d829df1a6b2bcd500c7fd7222,ceba 1,703-177,2,9921.0,99.4,0.6,18.0,40.0,78.0,31.4,16.6,12.81,33.7,37.0,amp 103,mt 02,19:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.3,4.7,<0,"703-177,ceba 1",Finalizadores,103.0
2024-01-11,18,2,eb7dd80cdbf9635b66958d15abc06132,iniciacion 1,550-427,3,9923.0,98.2,1.8,18.0,76.0,78.0,32.7,13.36,12.32,27.0,49.0,amp 99-98,mt 03,03:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.7,5.8,>5,"550-427,iniciacion 1",Inicios,99.0
2024-01-11,18,1,8f9f741921261a219f22c11f9bd67c21,iniciacion 1,550-427,3,9923.0,97.5,2.5,20.0,39.0,76.0,28.3,13.55,11.01,31.2,44.0,amp 122,mt 02,02:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,5.6,<0,"550-427,iniciacion 1",Inicios,122.0
2024-01-12,18,2,16d44012ab28df61aeb6212af620bc0f,ceba 2,703-167,1,9918.0,96.4,3.6,18.0,78.0,84.0,30.1,12.46,11.72,26.1,51.0,amp 109,mt 03,06:55:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.0,6.7,4-5,"703-167,ceba 2",Finalizadores,109.0
2024-01-12,18,1,135f4799903e205862f365717c45a417,ceba 2,703-167,1,9918.0,98.7,1.3,19.0,40.0,67.0,27.9,14.62,12.39,29.8,49.0,amp 113,mt 02,06:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.9,4.6,<0,"703-167,ceba 2",Finalizadores,113.0
2024-01-12,18,2,f632f30663f4d5b05c62da350d48d43a,ceba nutritec,703-169,3,9922.0,98.6,1.4,18.0,68.0,80.0,28.9,14.03,12.11,25.7,52.0,amp 118-116,mt 03,12:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.2,5.7,3-4,"703-169,ceba nutritec",Finalizadores,118.0
2024-01-12,18,1,fe467ca5f016a5a3766a19667a146779,ceba nutritec,703-169,3,9922.0,99.3,0.7,18.0,39.0,81.0,29.3,13.69,12.75,29.5,50.0,amp 114,mt 02,11:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.2,5.9,<0,"703-169,ceba nutritec",Finalizadores,114.0
2024-01-12,18,1,1fa18feff0796d05387ef0a1db0099af,ceba 2,703-167,1,9924.0,99.2,0.8,19.0,40.0,70.0,34.2,14.15,12.76,32.9,45.0,amp 106,mt 02,10:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.3,4.9,1-2,"703-167,ceba 2",Finalizadores,106.0
2024-01-12,18,2,302e43203fec5a5d6bff21cb3149830f,ceba 2,703-167,1,9924.0,97.2,2.8,18.0,78.0,84.0,30.3,15.36,11.93,28.3,51.0,amp 114,mt 03,09:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.0,5.5,2-3,"703-167,ceba 2",Finalizadores,114.0
2024-01-12,18,2,575287c392910034306e48159a72bae8,lactancia primerizas,240-506,1,9925.0,91.6,8.4,18.0,76.0,80.0,34.7,14.05,11.43,31.7,50.0,amp 100,mt 03,12:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.0,5.7,3-4,"240-506,lactancia primerizas",Cria,100.0
2024-01-12,18,2,a0639c56129223d4a17612056c0da080,levante,601-562,2,9926.0,97.3,2.7,18.0,80.0,80.0,30.5,14.88,12.22,29.3,49.0,amp 113,mt 03,17:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.2,5.4,1-2,"601-562,levante",Levante,113.0
2024-01-12,18,1,e9f3842d426f9dba6bfcab6e616088ba,levante,601-562,2,9926.0,99.4,0.6,19.0,40.0,79.0,30.4,16.08,12.51,33.3,41.0,amp 94,mt 02,17:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,4.9,<0,"601-562,levante",Levante,94.0
2024-01-12,18,1,74195235c79507cde0d2ea722a0f7cb6,ceba 1,703-177,3,9927.0,99.4,0.6,18.0,39.0,81.0,31.2,14.74,12.91,29.7,52.0,amp 102,mt 02,04:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,5.5,1-2,"703-177,ceba 1",Finalizadores,102.0
2024-01-12,18,2,d8b90ae00b89eeaea9afd5662f0a977c,ceba 1,703-177,3,9927.0,98.8,1.2,18.0,76.0,80.0,30.7,14.4,12.43,29.9,52.0,amp 118-109,mt 03,03:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.8,5.6,0-1,"703-177,ceba 1",Finalizadores,118.0
2024-01-12,18,2,0dce98f6a973e25191ecd9536b29a2e5,levante,601-562,2,9927.0,95.7,4.3,18.0,80.0,80.0,28.8,14.4,11.97,26.1,49.0,amp 110,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.7,5.6,2-3,"601-562,levante",Levante,110.0
2024-01-30,18,2,17a800480b48384fdad7785467929746,prelevante,610-596,2,10031.0,98.1,1.9,18.0,78.0,78.0,31.3,14.13,11.92,34.3,45.0,amp 118,mt 02,17:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.0,5.5,<0,"610-596,prelevante",Levante,118.0
2024-01-30,18,2,17a800480b48384fdad7785467929746,prelevante,610-596,2,10031.0,98.1,1.9,18.0,78.0,78.0,31.3,14.13,11.92,34.3,45.0,amp 118,mt 02,17:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.0,5.5,<0,"610-596,levante",Levante,118.0
2024-02-01,18,1,1749bfd644173f2cf03934547d3045a7,lactancia  multiparas,212-518,2,1.0,99.5,0.5,19.0,40.0,82.0,35.7,14.57,11.38,39.9,32.0,amp 90,mt 02,14:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.2,5.6,<0,"212-518,lactancia multiparas",Cria,90.0
2024-02-01,18,1,89e8a6dffeb3e5279b5501c626b7fe04,lactancia  multiparas,212-518,1,1.0,97.8,2.2,20.0,40.0,72.0,29.6,13.94,12.65,31.1,40.0,amp 107,mt 02,09:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.5,5.2,<0,"212-518,lactancia multiparas",Cria,107.0
2024-02-01,18,2,812a8b935fa20c046d8f428b1c373ac5,lactancia  multiparas,212-518,1,1.0,93.1,6.9,18.0,75.0,80.0,29.7,14.42,12.31,28.0,50.0,amp 105-99,mt 02,08:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.7,5.5,1-2,"212-518,lactancia multiparas",Cria,105.0
2024-02-01,18,2,857e7b54929c6e5363b0f1fdd2f24f4a,levante,601-562,2,2.0,93.4,6.6,20.0,76.0,76.0,33.1,13.54,11.73,36.3,47.0,amp 100,mt 02,14:35:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.2,5.6,<0,"601-562,levante",Levante,100.0
2024-02-01,18,2,643725eb910cc536d9c9a316c90e3090,prelevante,610-596,1,2.0,92.2,7.8,18.0,76.0,82.0,31.6,13.83,12.55,32.5,50.0,amp 103-105,mt 02,12:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.9,<0,"610-596,prelevante",Levante,103.0
2024-02-01,18,2,643725eb910cc536d9c9a316c90e3090,prelevante,610-596,1,2.0,92.2,7.8,18.0,76.0,82.0,31.6,13.83,12.55,32.5,50.0,amp 103-105,mt 02,12:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.9,<0,"610-596,levante",Levante,103.0
2024-02-01,18,1,347ca26f0dc74b10d2d5eab7a58fb469,prelevante,610-596,1,2.0,97.9,2.1,20.0,40.0,73.0,32.5,14.38,11.34,35.9,42.0,amp 106,mt 02,11:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.4,5.1,<0,"610-596,prelevante",Levante,106.0
2024-02-01,18,1,347ca26f0dc74b10d2d5eab7a58fb469,prelevante,610-596,1,2.0,97.9,2.1,20.0,40.0,73.0,32.5,14.38,11.34,35.9,42.0,amp 106,mt 02,11:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.4,5.1,<0,"610-596,levante",Levante,106.0
2024-02-01,18,2,b7128634fc44fb0a892c305ff11d8583,levante,601-562,2,3.0,93.9,6.1,20.0,73.0,75.0,31.3,13.88,11.79,33.3,45.0,amp 90,mt 02,17:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.0,5.4,<0,"601-562,levante",Levante,90.0
2024-02-01,18,1,3d9b8cd1287c4092a85781dd175b4b6b,levante,601-562,2,3.0,99.6,0.4,19.0,40.0,82.0,33.9,15.94,11.89,38.7,31.0,amp 89,mt 02,16:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.8,5.1,<0,"601-562,levante",Levante,89.0
2024-02-01,18,2,7484dbcf41256348162db45f489dd022,gestacion comun,100-404,3,5.0,98.8,1.2,18.0,77.0,80.0,28.0,13.83,11.93,27.0,48.0,amp 116-108,mt 02,12:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.0,5.8,1-2,"100-404,gestacion comun",Cria,116.0
2024-02-01,18,2,7484dbcf41256348162db45f489dd022,gestacion comun,100-404,3,5.0,98.8,1.2,18.0,77.0,80.0,28.0,13.83,11.93,27.0,48.0,amp 116-108,mt 02,12:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.0,5.8,1-2,"100-404,gestacion 1",Cria,116.0
2024-02-01,18,1,2376b755d1e1c877493669dacdc1bc6d,gestacion comun,100-404,3,5.0,99.4,0.6,20.0,40.0,76.0,27.2,13.92,12.04,32.1,41.0,amp 102,mt 02,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.9,5.5,<0,"100-404,gestacion comun",Cria,102.0
2024-02-01,18,1,2376b755d1e1c877493669dacdc1bc6d,gestacion comun,100-404,3,5.0,99.4,0.6,20.0,40.0,76.0,27.2,13.92,12.04,32.1,41.0,amp 102,mt 02,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.9,5.5,<0,"100-404,gestacion 1",Cria,102.0
2024-02-01,18,2,2540887b0841ab1e0abecfec455422bf,gestacion comun,100-404,2,5.0,97.8,2.2,18.0,76.0,76.0,31.6,15.08,12.61,29.3,46.0,amp 118,mt 02,20:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.3,5.0,2-3,"100-404,gestacion comun",Cria,118.0
2024-02-01,18,2,2540887b0841ab1e0abecfec455422bf,gestacion comun,100-404,2,5.0,97.8,2.2,18.0,76.0,76.0,31.6,15.08,12.61,29.3,46.0,amp 118,mt 02,20:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.3,5.0,2-3,"100-404,gestacion 1",Cria,118.0
2024-02-01,18,1,cd6ca7edcbd5d142dedef1fd4585ef63,gestacion comun,100-404,2,5.0,99.8,0.2,19.0,40.0,82.0,31.9,16.78,12.11,35.8,33.0,amp 94,mt 02,19:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.9,4.9,<0,"100-404,gestacion comun",Cria,94.0
2024-02-01,18,1,cd6ca7edcbd5d142dedef1fd4585ef63,gestacion comun,100-404,2,5.0,99.8,0.2,19.0,40.0,82.0,31.9,16.78,12.11,35.8,33.0,amp 94,mt 02,19:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.9,4.9,<0,"100-404,gestacion 1",Cria,94.0
2024-02-01,18,2,bfbe50796db123d97490efe485fcf803,gestacion 1,110-398,3,6.0,98.8,1.2,18.0,74.0,80.0,27.4,14.1,11.92,26.8,50.0,amp 118-109,mt 02,03:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.6,5.7,0-1,"110-398,gestacion 1",Cria,118.0
2024-02-01,18,2,bfbe50796db123d97490efe485fcf803,gestacion 1,110-398,3,6.0,98.8,1.2,18.0,74.0,80.0,27.4,14.1,11.92,26.8,50.0,amp 118-109,mt 02,03:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.6,5.7,0-1,"110-398,gestacion 2",Cria,118.0
2024-02-01,18,1,d8840ad73199b0df7e40b4d7bef45bea,gestacion 1,110-398,3,6.0,99.6,0.4,20.0,40.0,76.0,27.6,14.84,12.21,30.9,49.0,amp 102,mt 02,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.3,5.1,<0,"110-398,gestacion 1",Cria,102.0
2024-02-01,18,1,d8840ad73199b0df7e40b4d7bef45bea,gestacion 1,110-398,3,6.0,99.6,0.4,20.0,40.0,76.0,27.6,14.84,12.21,30.9,49.0,amp 102,mt 02,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.3,5.1,<0,"110-398,gestacion 2",Cria,102.0
2024-02-01,18,2,ee23b0789ceee07fcaf0a2c9825be098,ceba nutritec,703-169,1,10039.0,95.2,4.8,22.0,70.0,84.0,28.9,14.24,12.27,26.0,49.0,amp 118-107,mt 02,07:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.9,5.9,2-3,"703-169,ceba nutritec",Finalizadores,118.0
2024-02-01,18,1,3fe77122aca7849c1eda9f020aa2c55d,ceba nutritec,703-169,1,10039.0,98.6,1.4,20.0,40.0,73.0,28.3,15.09,12.67,29.7,46.0,amp 107,mt 02,06:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.4,4.8,<0,"703-169,ceba nutritec",Finalizadores,107.0
2024-02-02,18,2,2ae52c60b3d1399ccb418030da5dd3f8,hembras crecimiento,111-410,1,4.0,97.7,2.3,18.0,70.0,80.0,31.8,12.03,11.2,26.1,52.0,amp 114-100,mt 02,07:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.7,6.7,>5,"111-410,hembras crecimiento",Levante,114.0
2024-02-02,18,1,136de4ab614bf6834af80e55c4c2a962,hembras crecimiento,111-410,1,4.0,98.8,1.2,20.0,40.0,74.0,32.8,16.33,12.75,29.7,52.0,amp 107,mt 02,06:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.1,4.5,3-4,"111-410,hembras crecimiento",Levante,107.0
2024-02-02,18,2,aee61540653c933278a12298dac31fb5,ceba 1,703-177,2,7.0,97.6,2.4,18.0,78.0,81.0,30.4,14.23,11.55,30.3,52.0,amp 118,mt 02,17:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.1,5.7,0-1,"703-177,ceba 1",Finalizadores,118.0
2024-02-02,18,1,9b5e1d86a9c089537ffc13a8e28cf729,ceba 1,703-177,2,7.0,99.7,0.3,19.0,40.0,81.0,30.1,15.3,12.61,33.8,44.0,amp 97,mt 02,16:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.7,5.3,<0,"703-177,ceba 1",Finalizadores,97.0
